"2101-06","4"
"2101-07","4"
"2101-08","1"
"2101-09","3"
"2101-10","1"
"2101-11","2"
"2101-12","2"
"2102-01","1"
"2102-02","3"
"2102-03","2"
"2102-04","1"
"2102-05","5"
"2102-06","3"
"2102-07","3"
"2102-08","3"
"2102-09","2"
"2102-10","2"
"2102-11","4"
"2102-12","11"
"2103-01","3"
"2103-02","4"
"2103-03","7"
"2103-04","4"
"2103-05","1"
"2103-06","3"
"2103-07","3"
"2103-08","5"
"2103-09","3"
"2103-10","1"
"2103-11","3"
"2103-12","5"
"2104-01","3"
"2104-02","2"
"2104-03","2"
"2104-04","3"
"2104-05","2"
"2104-06","2"
"2104-07","2"
"2104-08","2"
"2104-09","2"
"2104-10","6"
"2104-11","2"
"2104-12","2"
"2105-01","1"
"2105-02","2"
"2105-03","3"
"2105-04","3"
"2105-05","5"
"2105-06","2"
"2105-07","4"
"2105-08","3"
"2105-09","1"
"2105-10","4"
"2105-11","4"
"2105-12","2"
"2106-01","2"
"2107-04","1"
"2109-12","3"
"2110-01","3"
"2110-02","2"
"2110-03","2"
"2110-04","4"
"2110-05","1"
"2111-08","1"
"2112-11","2"
"2112-12","2"
"2113-01","1"
"2113-02","1"
"2113-03","4"
"2113-04","3"
"2113-05","2"
"2113-06","2"
"2113-07","2"
"2113-08","1"
"2113-09","2"
"2113-10","2"
"2113-11","2"
"2113-12","2"
"2114-01","2"
"2114-02","1"
"2114-03","2"
"2114-04","2"
"2114-05","1"
"2114-06","2"
"2114-07","1"
"2114-08","4"
"2114-09","1"
"2114-10","4"
"2114-11","1"
"2115-09","2"
"2115-10","4"
"2115-11","2"
"2115-12","1"
"2116-01","4"
"2116-02","9"
"2116-03","5"
"2116-04","1"
"2116-05","3"
"2116-06","2"
"2116-07","2"
"2116-08","2"
"2116-09","3"
"2116-10","2"
"2117-07","12"
"2117-08","1"
"2117-09","3"
"2117-10","3"
"2117-11","3"
"2118-07","1"
"2118-08","4"
"2118-09","2"
"2118-10","2"
"2118-11","2"
"2118-12","3"
"2119-01","1"
"2119-02","1"
"2119-03","1"
"2119-04","2"
"2119-05","1"
"2119-06","5"
"2119-07","1"
"2119-08","5"
"2119-09","3"
"2119-10","6"
"2120-02","2"
"2120-03","5"
"2120-07","1"
"2120-08","4"
"2120-09","4"
"2120-10","4"
"2120-11","1"
"2120-12","3"
"2121-01","1"
"2121-02","2"
"2123-07","1"
"2123-08","2"
"2123-09","2"
"2123-10","2"
"2123-11","4"
"2123-12","2"
"2124-01","4"
"2124-02","3"
"2124-03","3"
"2124-04","3"
"2124-05","1"
"2124-07","3"
"2124-08","6"
"2124-09","3"
"2124-10","4"
"2124-11","6"
"2124-12","2"
"2125-01","2"
"2125-02","1"
"2125-03","1"
"2125-04","1"
"2126-08","1"
"2126-09","2"
"2126-10","4"
"2126-11","4"
"2126-12","1"
"2127-01","1"
"2127-02","1"
"2127-03","1"
"2127-04","4"
"2127-05","3"
"2127-06","4"
"2127-07","2"
"2127-08","1"
"2127-09","2"
"2127-10","3"
"2127-11","2"
"2127-12","3"
"2128-01","1"
"2128-02","2"
"2128-03","2"
"2128-04","2"
"2129-06","1"
"2129-07","4"
"2129-08","3"
"2129-09","1"
"2129-10","3"
"2129-11","5"
"2129-12","2"
"2130-01","3"
"2130-02","2"
"2130-03","3"
"2130-04","1"
"2130-05","2"
"2130-06","4"
"2130-07","4"
"2130-08","2"
"2130-09","3"
"2130-10","4"
"2130-11","2"
"2130-12","5"
"2131-01","1"
"2131-10","2"
"2131-11","1"
"2131-12","5"
"2132-01","2"
"2132-02","1"
"2132-03","5"
"2132-04","2"
"2132-05","2"
"2132-06","3"
"2132-07","5"
"2132-08","2"
"2132-09","3"
"2132-10","1"
"2132-11","2"
"2132-12","4"
"2133-01","2"
"2133-02","2"
"2133-03","2"
"2133-04","1"
"2133-07","1"
"2133-08","1"
"2133-09","2"
"2133-10","2"
"2133-11","4"
"2133-12","2"
"2134-01","1"
"2134-02","1"
"2134-03","1"
"2134-04","1"
"2134-05","2"
"2134-06","2"
"2134-07","4"
"2135-03","2"
"2135-04","2"
"2135-05","1"
"2135-06","6"
"2135-07","2"
"2135-08","2"
"2135-09","1"
"2135-10","5"
"2135-11","3"
"2135-12","2"
"2136-01","2"
"2136-02","2"
"2136-03","1"
"2136-04","1"
"2136-05","4"
"2136-06","1"
"2136-07","1"
"2136-08","3"
"2136-09","4"
"2136-10","3"
"2136-11","1"
"2136-12","2"
"2137-01","1"
"2137-02","1"
"2138-01","1"
"2138-02","1"
"2138-03","1"
"2138-04","2"
"2138-10","1"
"2138-11","3"
"2138-12","3"
"2139-01","3"
"2139-02","1"
"2139-03","2"
"2139-04","5"
"2139-05","1"
"2139-06","1"
"2139-07","1"
"2139-08","1"
"2139-09","1"
"2139-10","2"
"2139-11","2"
"2139-12","13"
"2140-01","9"
"2140-02","3"
"2140-03","1"
"2140-04","5"
"2140-05","5"
"2140-06","4"
"2140-07","3"
"2140-08","3"
"2140-09","2"
"2140-10","1"
"2140-11","3"
"2140-12","1"
"2141-11","1"
"2141-12","4"
"2142-01","3"
"2142-02","3"
"2142-03","1"
"2142-04","1"
"2142-05","1"
"2142-06","1"
"2142-07","3"
"2142-08","3"
"2142-09","2"
"2142-10","2"
"2142-11","3"
"2143-10","1"
"2143-11","1"
"2143-12","1"
"2144-01","3"
"2144-02","1"
"2144-03","3"
"2144-04","1"
"2144-05","1"
"2144-06","1"
"2144-07","1"
"2144-08","3"
"2144-09","4"
"2144-10","1"
"2144-11","3"
"2144-12","2"
"2145-01","2"
"2145-02","2"
"2145-03","2"
"2145-04","3"
"2145-05","2"
"2145-06","2"
"2145-07","3"
"2145-08","3"
"2145-09","2"
"2145-10","1"
"2145-11","3"
"2145-12","2"
"2146-01","3"
"2146-02","1"
"2146-03","2"
"2146-04","2"
"2146-05","4"
"2146-06","2"
"2146-07","2"
"2146-08","3"
"2146-09","2"
"2146-10","1"
"2146-11","2"
"2146-12","1"
"2147-01","3"
"2147-02","2"
"2147-03","2"
"2147-04","3"
"2147-05","2"
"2147-06","2"
"2147-07","3"
"2147-08","2"
"2147-09","2"
"2147-10","4"
"2147-11","1"
"2147-12","3"
"2148-01","2"
"2148-02","1"
"2148-03","3"
"2148-04","1"
"2148-05","1"
"2148-06","1"
"2149-11","1"
"2149-12","3"
"2150-01","2"
"2150-02","5"
"2150-03","1"
"2150-04","3"
"2150-05","1"
"2150-06","2"
"2150-07","2"
"2150-08","4"
"2150-09","4"
"2150-10","2"
"2150-11","2"
"2150-12","3"
"2151-01","2"
"2151-02","1"
"2152-01","1"
"2152-02","1"
"2152-03","1"
"2152-04","2"
"2152-05","3"
"2152-06","4"
"2152-07","1"
"2152-08","2"
"2152-09","1"
"2153-07","2"
"2153-08","4"
"2153-09","2"
"2153-10","2"
"2153-11","2"
"2153-12","2"
"2154-01","4"
"2154-02","3"
"2154-03","5"
"2154-04","5"
"2154-05","4"
"2154-06","13"
"2154-07","4"
"2154-08","1"
"2154-09","1"
"2154-10","3"
"2154-11","3"
"2154-12","1"
"2155-01","2"
"2155-02","1"
"2155-03","3"
"2155-04","1"
"2155-05","3"
"2156-07","4"
"2156-08","2"
"2156-09","2"
"2156-10","2"
"2157-03","1"
"2157-04","2"
"2157-05","3"
"2157-06","1"
"2157-07","3"
"2157-08","5"
"2158-11","1"
"2158-12","6"
"2159-01","2"
"2159-02","4"
"2159-03","1"
"2159-04","3"
"2159-05","5"
"2159-06","1"
"2159-07","1"
"2159-08","6"
"2159-09","3"
"2159-10","3"
"2159-11","5"
"2159-12","3"
"2160-01","1"
"2160-02","1"
"2160-03","3"
"2160-04","2"
"2160-05","2"
"2160-06","1"
"2160-07","3"
"2160-08","2"
"2160-09","3"
"2160-10","1"
"2160-11","1"
"2162-01","1"
"2162-02","2"
"2162-03","3"
"2162-04","4"
"2162-05","2"
"2162-06","3"
"2162-07","2"
"2162-08","2"
"2162-09","1"
"2163-09","4"
"2163-10","3"
"2163-11","4"
"2163-12","2"
"2164-01","5"
"2164-02","3"
"2164-03","2"
"2164-04","3"
"2164-05","2"
"2164-06","2"
"2164-07","2"
"2164-08","3"
"2164-09","3"
"2164-10","6"
"2164-11","2"
"2164-12","2"
"2165-01","1"
"2166-01","5"
"2166-02","1"
"2166-03","3"
"2166-04","4"
"2166-05","1"
"2166-06","1"
"2166-07","4"
"2166-08","2"
"2166-09","3"
"2166-10","1"
"2166-11","3"
"2167-07","2"
"2167-08","4"
"2167-09","2"
"2167-10","5"
"2167-11","3"
"2167-12","2"
"2168-01","2"
"2168-02","1"
"2168-03","1"
"2168-04","3"
"2168-05","2"
"2168-06","1"
"2168-07","2"
"2168-08","2"
"2168-09","1"
"2168-10","2"
"2168-11","3"
"2169-12","1"
"2170-01","1"
"2170-04","2"
"2170-05","1"
"2170-06","1"
"2170-07","3"
"2170-08","12"
"2170-09","1"
"2170-10","3"
"2170-11","2"
"2170-12","4"
"2171-01","3"
"2171-02","2"
"2171-03","4"
"2171-04","1"
"2171-05","1"
"2171-06","3"
"2171-07","2"
"2171-08","2"
"2171-09","3"
"2171-10","1"
"2171-11","2"
"2171-12","2"
"2172-01","2"
"2172-02","1"
"2172-03","1"
"2172-04","2"
"2172-05","1"
"2172-06","3"
"2172-07","2"
"2172-08","1"
"2172-09","2"
"2172-10","4"
"2172-11","2"
"2172-12","4"
"2173-01","3"
"2173-02","2"
"2173-03","1"
"2173-04","3"
"2173-05","1"
"2173-06","3"
"2173-07","3"
"2173-08","3"
"2173-09","2"
"2173-10","3"
"2173-11","2"
"2173-12","2"
"2174-01","3"
"2174-02","4"
"2174-03","3"
"2174-04","2"
"2174-05","2"
"2174-06","1"
"2174-07","3"
"2174-08","3"
"2174-09","2"
"2174-10","2"
"2174-11","1"
"2174-12","3"
"2175-01","4"
"2179-06","5"
"2179-07","2"
"2179-08","4"
"2179-09","4"
"2179-10","4"
"2179-11","4"
"2179-12","1"
"2180-01","1"
"2180-02","1"
"2180-03","3"
"2180-04","2"
"2180-05","1"
"2180-06","3"
"2180-07","1"
"2181-12","6"
"2182-01","2"
"2182-05","1"
"2182-06","2"
"2182-07","2"
"2182-08","1"
"2183-05","2"
"2183-06","1"
"2183-07","1"
"2183-08","1"
"2183-09","4"
"2183-10","2"
"2183-11","2"
"2183-12","3"
"2184-01","2"
"2184-02","1"
"2184-03","1"
"2184-04","2"
"2184-05","2"
"2184-06","2"
"2184-07","3"
"2184-08","2"
"2184-09","2"
"2184-10","4"
"2184-11","2"
"2184-12","1"
"2185-01","1"
"2185-02","4"
"2185-03","3"
"2185-04","2"
"2185-05","1"
"2186-07","1"
"2186-08","3"
"2186-09","2"
"2186-10","1"
"2186-11","1"
"2186-12","1"
"2187-01","2"
"2187-02","2"
"2187-03","1"
"2187-04","7"
"2187-05","2"
"2187-06","1"
"2187-07","3"
"2187-08","1"
"2187-09","3"
"2187-10","4"
"2187-11","1"
"2187-12","2"
"2188-01","2"
"2188-02","2"
"2188-03","3"
"2188-04","2"
"2188-05","4"
"2188-06","3"
"2188-07","3"
"2188-08","3"
"2188-09","2"
"2188-10","2"
"2188-11","1"
"2188-12","1"
"2189-01","2"
"2189-02","6"
"2191-04","1"
"2191-05","2"
"2191-06","4"
"2191-07","5"
"2191-08","3"
"2191-09","1"
"2191-10","1"
"2191-11","1"
"2191-12","2"
"2192-01","6"
"2192-02","2"
"2192-03","1"
"2192-04","5"
"2192-05","2"
"2192-06","1"
"2192-07","1"
"2192-08","4"
"2192-09","2"
"2192-10","2"
"2192-11","2"
"2192-12","3"
"2193-01","2"
"2193-07","1"
"2193-08","4"
"2193-09","1"
"2193-10","1"
"2193-11","9"
"2193-12","1"
"2195-02","2"
"2195-09","5"
"2195-10","4"
"2195-11","1"
"2195-12","1"
"2196-01","4"
"2196-02","2"
"2196-03","1"
"2196-04","2"
"2196-05","1"
"2196-06","2"
"2196-07","3"
"2196-08","1"
"2196-09","2"
"2196-10","1"
"2196-11","1"
"2196-12","2"
"2197-01","1"
"2197-02","2"
"2197-03","2"
"2197-04","3"
"2197-05","1"
"2197-06","2"
"2197-07","1"
"2197-08","1"
"2197-09","2"
"2197-10","2"
"2197-11","3"
"2197-12","4"
"2198-01","2"
"2198-02","3"
"2198-03","3"
"2198-04","1"
"2199-01","1"
"2199-02","1"
"2199-03","4"
"2199-04","3"
"2199-05","1"
"2199-07","1"
"2199-08","3"
"2199-09","4"
"2199-10","3"
"2199-11","2"
"2199-12","3"
"2200-01","3"
"2200-02","2"
"2200-03","5"
"2200-04","3"
"2200-05","2"
"2200-06","2"
"2200-11","1"
"2200-12","1"
"2201-01","1"
"2201-05","1"
"2201-06","3"
"2201-07","1"
"2201-09","2"
"2201-10","4"
"2201-11","5"
"2201-12","2"
"2202-01","2"
"2202-02","1"
"2202-03","3"
"2202-04","3"
"2202-05","2"
"2202-07","2"
"2202-08","3"
"2202-09","2"
"2203-03","1"
"2203-04","2"
"2203-05","1"
"2203-06","2"
"2203-07","4"
"2203-08","6"
"2203-09","1"
"2203-10","3"
"2203-11","6"
"2203-12","1"
"2204-01","3"
"2204-02","3"
"2204-03","3"
"2204-04","3"
"2204-05","5"
"2204-06","4"
"2204-07","4"
"2204-08","3"
"2204-09","1"
"2204-10","2"
"2204-11","1"
"2204-12","3"
"2205-01","3"
"2205-02","1"
"2205-03","1"
"2205-04","1"
"2205-05","1"
"2205-06","2"
"2205-09","1"
"2205-10","2"
"2205-11","1"
"2205-12","1"
"2206-01","2"
"2206-04","1"
"2206-05","2"
"2206-06","4"
"2206-07","5"
"2206-08","5"
"2206-09","4"
"2206-10","6"
"2206-11","3"
"2206-12","4"
"2207-01","3"
"2207-02","2"
"2207-03","1"
"2207-04","1"
"2207-05","2"
"2207-06","5"
"2207-07","1"
"2207-08","2"
"2207-09","2"
"2207-10","2"
